Watch time(Minutes),Stream time(minutes),Peak viewers,Average viewers,Followers,Followers gained,Views gained,Partnered,Mature,Language
0.07136108978101617,0.264884744584733,0.02404524174374177,0.02581271030066211,0.018148695004713358,0.027967527283876616,0.01394577356176269,1.0,0.0,0.55
0.07113258433048612,0.12527510714699408,0.07139067022080864,0.04694453489634213,0.05614855689990748,0.11068863020513035,0.029719073816989197,1.0,0.0,0.15
0.07103608153146783,0.24733580447121511,0.03586281596358622,0.024693368066862044,0.12006825108169973,0.07476564404915052,0.020486854354194783,1.0,0.0,0.7
0.07097351041754593,0.17951465307540831,0.04504139281460182,0.03661266688375122,0.12156020826741926,0.0794307908224826,0.026575425737731657,1.0,0.0,0.7
0.07058948968276739,0.297463222518244,0.034552708728882935,0.021674535981764897,0.1420486269931327,0.07274645763487755,0.020161459663011215,1.0,0.0,0.15
0.07030854323274523,0.2539094173520213,0.017629316349418278,0.02596195593183545,0.03178190005576793,0.006487210773078954,0.02091494595154207,1.0,1.0,0.55
0.07011043059505952,0.2228947063593189,0.022041732472033046,0.029808422880712036,0.030556975339115007,0.023182098170980214,0.012326940868983328,1.0,0.0,0.95
0.06962750418429044,0.32074597474805977,0.1575071335886764,0.017407467708672526,0.03050638913793391,0.04274869503706027,0.011446395089773482,1.0,0.0,0.15
0.06956134974612728,0.23792424417931193,0.018728115965621035,0.028105665906870726,0.036717971744025316,0.008813255264486803,0.02998430835813674,1.0,0.0,0.05
0.069437583060394,0.3238155913355728,0.08449330780946,0.017258222077499184,0.03741498692313124,0.0434914824283573,0.01360529741279562,1.0,0.0,0.15
0.06887814242842107,0.20737287153944167,0.16514394744544741,0.03262373819602735,0.056827889291874885,0.034369862418599115,0.03447379593724872,1.0,0.0,0.75
0.06870339671972966,0.03443183134483957,0.17265241148949959,0.11840605665906871,0.06351813823082372,0.06349124638368259,0.011420415995086048,1.0,0.0,0.15
0.06829080570366437,0.16086528437391406,0.02906497161434325,0.039957125800499295,0.04911259828076304,0.024204121390242868,0.00803804235035743,1.0,1.0,0.15
0.06762905881852638,0.09159620062550677,0.11473847160416918,0.06375502008032129,0.03411972119840501,0.039441809588787576,0.013610245456397392,1.0,0.0,0.55
0.06721526265964253,0.19706359318892622,0.062119744114300206,0.03225740801042006,0.1404609813073914,0.0971240969721746,0.03589312619872513,1.0,0.0,1.0
0.0665903541257842,0.1887524614849994,0.03262746153810033,0.03349207641376316,0.05719296050482343,0.06223820071682248,0.019573479835625244,1.0,0.0,0.65
0.06646244846594457,0.1758948221939071,0.09367971086856823,0.034821719309671116,0.060313972434773176,0.13079411204136707,0.01243737702283187,1.0,0.0,0.15
0.0664383703051229,0.23922738329665238,0.01777801430317791,0.0252225116682948,0.025877751729863417,0.01965247694986085,0.011160944469427628,1.0,0.0,0.15
0.06599711022557261,0.14710992702420944,0.0644065621189615,0.034143330077065014,0.11165784746984497,0.12445129029803653,0.01631609989202966,1.0,0.0,0.15
0.06575204887861708,0.18753619830881502,0.024467856980742834,0.03222348854878975,0.010294403856727792,0.009808409568648447,0.06642089393281192,1.0,0.0,0.15
0.06574262752645968,0.17925402525194023,0.1301811454125116,0.037528492347769456,0.036088330222244655,0.049469941594009685,0.12586538969030114,1.0,0.0,0.15
0.06540463435695233,0.2568631993513263,0.04727968832908892,0.023886084880060783,0.1142838532762903,0.08310831663233556,0.017726241569369573,1.0,0.0,0.15
0.06485394088863379,0.06388277539673347,0.1700666323357005,0.09683327906219473,0.11144856384991432,0.16584800179393952,0.10595199642439294,1.0,0.0,0.15
0.06483677748168912,0.31489632804355383,0.012273059530834476,0.01946977097579507,0.02279837269115121,0.008486308278865188,0.02690622969287083,1.0,0.0,0.05
0.06480443372042949,0.3644735317965945,0.018851770053484308,0.015250189948985129,0.06345221948636427,0.04411122525517308,0.016732862484569268,1.0,0.0,0.15
0.06400943458897196,0.3008513842233291,0.1323490050541652,0.018465754911538044,0.19532406673215266,0.034290260118720425,0.0306177370481563,1.0,0.0,0.15
0.06390070008425627,0.2852426734622958,0.034245921371652534,0.019788613915119938,0.05735188175632157,0.016409876008745706,0.012348321193734997,1.0,1.0,0.15
0.06378878479275717,0.03385265840379938,0.11223251977291475,0.16623249755779876,0.09366997629499275,0.09904534995757473,0.017124984864807808,1.0,1.0,0.15
0.06369139048439974,0.25489401135178963,0.01902081614828473,0.023953923803321394,0.05614866881628177,0.12213077025646255,0.013146513018892303,1.0,0.0,0.15
0.06332697554641743,0.13106683655739604,0.12440540384016378,0.0444616303050038,0.09953282747878262,0.07308395129745471,0.012665325853821865,1.0,0.0,0.15
0.06307905198526782,0.2419494961195413,0.01813801987543807,0.024584825789645066,0.018560771094865577,0.017001996586392225,0.01611041203306887,1.0,0.0,0.55
0.06240001080677249,0.30470288428124637,0.013841431632593965,0.019157711928796266,0.01998826444899148,0.019154272019389816,0.008233949054047503,1.0,1.0,0.15
0.06210577815108668,0.11855670103092783,0.17154891614844126,0.04133425594268968,0.055923045405704135,0.015707266434422145,0.020222758684018027,1.0,0.0,0.3
0.06147063578149042,0.264739951349473,0.07947044745562148,0.022196895690871594,0.189995280486496,0.11069189465275946,0.01617025425451148,1.0,1.0,0.15
0.06102152745628974,0.026352368817328855,0.08738587432048948,0.19794719418213394,0.3035854760749092,0.19241457882222246,0.039305452299247645,1.0,0.0,0.55
0.061004781404132645,0.045551951812811305,0.13963520478838715,0.12173694779116466,0.3299652846598576,0.369197224616848,0.02886701921614153,1.0,0.0,0.15
0.06059261515151979,0.1768214988995714,0.024647859766872914,0.033051123412569196,0.05434771052113524,0.0402958393108299,0.01925515868248958,1.0,0.0,0.55
0.06010709076893693,0.24936290976485578,0.10524058546297499,0.017000434169108868,0.0782389466072719,0.1605010876888389,0.014001212546817597,1.0,0.0,0.15
0.05954956404205494,0.22581952971157188,0.031993538682598736,0.02548708346901118,0.018824110323580456,0.017602403838789523,0.0213090072484137,1.0,0.0,0.55
0.05930131449965113,0.14774701725935363,0.08971495384885088,0.03254233148811462,0.08766667006146335,0.10889971290438659,0.014127963064638196,1.0,0.0,0.85
0.058570657153019005,0.10196339627012627,0.05099400668984268,0.055437968088570495,0.15215724966853167,0.16909888940980544,0.021722733846779554,1.0,0.0,0.15
0.05834809592126822,0.13164600949843624,0.061772260474988225,0.043362639748181914,0.0532990540939961,0.0417492718398452,0.019080917394449497,1.0,1.0,0.25
0.057781817091621925,0.47836789065214874,0.01653990818292666,0.010630359274937589,0.013462868329378395,0.009045533268864678,0.02100377490201829,1.0,0.0,0.3
0.05772066844135471,0.3024730684582416,0.018978554624584625,0.01817404754151742,0.08551160835804913,0.06684734965774777,0.009359053567475253,1.0,0.0,0.15
0.05765804052766882,0.2581373798216147,0.02634458168135124,0.0208740366872897,0.1715786576817217,0.03153129964942344,0.014022966027195343,1.0,0.0,0.15
0.05706306299987805,0.24481640217769027,0.020863105533285645,0.022278302398784325,0.03635189328370812,0.018818033913593084,0.02637468890761765,1.0,1.0,0.75
0.05700955762219988,0.10900034750376462,0.07943288165677695,0.04965130793444046,0.0733050013301261,0.12742269097458075,0.015604427930334413,1.0,1.0,0.3
0.05587984242066172,0.9759064056527279,0.005716262390843963,0.004511288396830565,0.03161906173116948,0.057036680086894574,0.028178948601484358,1.0,0.0,0.7
0.05570113801537575,0.29485694428356307,0.03169457753346095,0.01571827851948334,0.02947250567220164,0.015800177636173293,0.024989718816190346,1.0,0.0,0.15
0.05567030809130419,0.14571991196571296,0.050497825096771067,0.03653804406816455,0.04346429078649568,0.048576236277706054,0.012590057378797261,1.0,0.0,0.15
0.05546351743750285,0.22686204100544421,0.03539167823641096,0.022488603060892218,0.03345549751696736,0.07623288770275045,0.013032949820897241,1.0,0.0,0.15
0.05543169722189391,0.056295609869106915,0.10193792564789264,0.10291164658634538,0.03053392056601035,0.03731338973461799,0.007764201347850062,1.0,0.0,0.55
0.055161569892134284,0.3018649368701494,0.016198685510088764,0.017570281124497992,0.014435197789248708,0.022566373125861783,0.00959921354317297,1.0,0.0,0.15
0.05454335632176187,0.34677979844781653,0.023477059036218127,0.01463285574731358,0.07850239775236108,0.009333809105649328,0.025125808673020382,1.0,0.0,0.15
0.05437743186337355,0.27079230858334297,0.02618962276111752,0.01964615217627266,0.024440969316671075,0.027079597528762923,0.015513428706736934,1.0,0.0,0.5
0.0542837097832358,0.24817560523572338,0.02316557595413216,0.02123358298057093,0.047787060743619394,0.015582464090448302,0.018021583799051458,1.0,0.0,0.15
0.05384129395196607,0.18791266072049115,0.07051883063929164,0.026945620319114294,0.06722973286792536,0.07475585070626324,0.01733196832010233,1.0,0.0,0.3
0.052870889740643884,0.9577782925981698,0.01674025911009753,0.00440274611961359,0.02414830799789105,0.035235945485733486,0.01636872528366395,1.0,1.0,0.7
0.05279541026296661,0.1737808409591104,0.036496738819087805,0.02955063497232172,0.08881504397809886,0.02392739667583809,0.012717412408732105,1.0,0.0,0.15
0.05237739857377274,0.0901772269199583,0.06234513890736743,0.05257516552697276,0.16434292833446162,0.11163707779706034,0.011446711525744394,1.0,1.0,0.15
0.052069385801432076,0.2541121278813854,0.017961147572545036,0.02000569846955389,0.027267641182226382,0.010213452186012243,0.009181150876432112,1.0,1.0,0.15
0.05201722386165,0.223213251476891,0.1628978257228677,0.019354444806252036,0.03491533470326436,0.03684205371924796,0.009172832491215617,1.0,0.0,0.15
0.0518870783154652,0.35016796015290164,0.022091820203825763,0.014334364484966895,0.018613147958035387,0.011458964512189824,0.019144271756644737,1.0,0.0,0.05
0.051704360883375614,0.2595563535271632,0.015859028078869394,0.019327309236947792,0.019781442989295312,0.01633931371768605,0.01958628504408968,1.0,1.0,0.05
0.05149495990998571,0.12458009961774585,0.032671288303418956,0.0417819928362097,0.05926979266260582,0.022644970980316134,0.021762592838134524,1.0,1.0,0.75
0.05122457821606561,0.5751766477470173,0.03386556765835158,0.008310268099424726,0.026947224602621327,0.012758968002637674,0.048248903041869136,1.0,0.0,0.15
0.050546944683895235,0.11661647167844319,0.037864759993676424,0.04431238467383046,0.05056202724425066,0.03674663140393597,0.012961030790772297,1.0,0.0,0.15
0.050393130923011474,0.09211745627244296,0.029266887783132644,0.055424400303918375,0.02850980102052065,0.02612035214852132,0.01798570563191547,1.0,0.0,0.05
0.05039117503548627,0.10847909185682846,0.14569425509368752,0.04473298599804624,0.11914617207388764,0.15758694040148186,0.01735862208016171,1.0,0.0,0.25
0.05007146151176375,0.30901772269199584,0.030144988331123734,0.015636871811570606,0.027848710997563246,0.025611349429738667,0.010789144144585207,1.0,1.0,0.15
0.04986061337916959,0.20105988648210354,0.060945812900408375,0.020433083686095733,0.0400324870851302,0.0765196568713986,0.009139139523425934,1.0,0.0,0.15
0.04940517558461651,0.08366153133325611,0.05703270885410226,0.06153668728969934,0.03328090797306799,0.010682277087821426,0.014363179474601655,1.0,0.0,0.55
0.04926659650825674,0.107146994092436,0.027820604527617906,0.047012373819602736,0.07831952639676391,0.05422548845553207,0.021185591249267718,1.0,0.0,1.0
0.04908224176123128,0.22191011235955055,0.030040117142682732,0.021565993704547922,0.07897748276124107,0.018676658220117687,0.011538922758815368,1.0,0.0,0.15
0.04889632378591863,0.3579867948569443,0.020227617436165534,0.01362883968305655,0.0174300799653686,0.014740989936210182,0.006935670477670248,1.0,1.0,0.15
0.04876879843754221,0.13410749449785705,0.1161002318122837,0.03756241180939976,0.07569609466692735,0.057173033553248286,0.019685271290707698,1.0,0.0,0.85
0.048222006866054254,0.19248812695470868,0.06517509575365601,0.025385325084120267,0.1301610935483232,0.18580507681873049,0.011351316528871738,1.0,0.0,0.15
0.04783116769004201,0.15985173172709372,0.023336187290551105,0.030500379897970258,0.06035997006460821,0.034321397926874865,0.011045581168692375,1.0,0.0,0.15
0.04769660164048584,0.1282578477933511,0.08425226060020755,0.0368772386844676,0.052873324206179954,0.0387314155624254,0.008994461116706124,1.0,0.0,0.15
0.047616600407684014,0.4654523340669524,0.23011869227193255,0.010284380766308478,0.03865524418306251,0.0192863565926901,0.010818854795533404,1.0,0.0,0.15
0.04759346067774565,0.14905015637669408,0.032386414328847875,0.02982877455769022,0.1396181390925798,0.03897624913460749,0.011904189874956445,1.0,0.0,0.15
0.047485993054722425,0.2715741920537473,0.015588241278865012,0.01694616303050038,0.05641368679061107,0.06325243948404652,0.011817737179507081,1.0,0.0,0.3
0.047381271576810345,0.43466929225066603,0.021587812402661537,0.0102979485509606,0.029888386919079874,0.013190628423746395,0.014384438896930475,1.0,0.0,0.15
0.047200297650519744,0.1720143634889378,0.029919593538056503,0.027705416259633128,0.0666323232619415,0.039791356596456766,0.011595970790929918,1.0,0.0,0.15
0.04713324676390753,0.16318197613807484,0.032425545369310936,0.02704059481167915,0.09471617056189742,0.07453763493782609,0.0157557903006285,1.0,0.0,0.7
0.047026436042502624,0.309567936985984,0.023558451600381294,0.015311244979919678,0.015530299511720051,0.010685792646806604,0.006258561682684695,1.0,1.0,0.15
0.046925137367759655,0.2217653191242905,0.03443531560749375,0.02114539238033214,0.07444084061284063,0.049693681812280704,0.008692385666907318,1.0,0.0,0.15
0.046920790951036975,0.220259469477586,0.05638469882403397,0.02013459242374905,0.058885248000530035,0.05720668247496357,0.011629965268465471,1.0,0.0,0.7
0.04691558512918958,0.1770242094289355,0.044269728696670264,0.02685064582654944,0.11470130135240866,0.01782890628197746,0.010744453534183802,1.0,1.0,0.15
0.046370922314073755,0.27331171087686784,0.02023074791940258,0.01733962878541192,0.033057075224479066,0.016574102835624768,0.011295346170205297,1.0,1.0,0.15
0.04620432119762747,0.29474110969535505,0.030973001147322106,0.014185118853793553,0.047162903124179166,0.04174525405814785,0.018684805234256953,1.0,0.0,0.65
0.046143735605890246,0.21058728136221475,0.05787167836163029,0.02153885813524368,0.07212159758833643,0.15615409900366548,0.014600397491343387,1.0,0.0,0.85
0.04597428956213457,0.2931773427545465,0.012381061202512526,0.015697926842505157,0.03128868459425222,0.008229170250234978,0.02513195827773812,1.0,0.0,0.05
0.045872669845247314,0.2314954245337658,0.05298186354536618,0.020629816563551503,0.08771009361468961,0.013190377312390311,0.014676922754516616,1.0,0.0,0.15
0.045842002911802855,0.09043785474342639,0.14771654726481853,0.050343264951698684,0.09417740513604386,0.17248813938287375,0.00600399043670791,1.0,0.0,0.0
0.04569553854646836,0.25428587976369743,0.023653931339111162,0.017916259633127103,0.016338447650500385,0.02234639957793203,0.010823604320342104,1.0,1.0,0.15
0.045455789212223326,0.28385265840379936,0.011675137232558905,0.0162813415825464,0.13761685048744618,0.08879121773187686,0.028133332565130283,1.0,0.0,0.15
0.044242827782671065,0.04413297810726283,0.09420563205239177,0.09117551286225985,0.015447145645619264,0.013026903819579504,0.013323005181668877,1.0,0.0,0.5
0.04407298661012242,0.6940518938955172,0.1464862673526599,0.005603495061326387,0.02382677225454305,0.024465779423282593,0.010087142884095355,1.0,0.0,0.15
0.043715125870993514,0.15643461137495657,0.060274324246062244,0.026538586779550635,0.06415527814968211,0.034611431543152105,0.016877931958385207,1.0,0.0,0.3
0.043392182169388456,0.25857175952739486,0.018435415782957335,0.01721073483121676,0.01923204550788378,0.032234411446459166,0.017159533105292456,1.0,0.0,0.15
0.043389492824041295,0.28889146299084906,0.015370672693890393,0.01552154564202757,0.0174704817764889,0.016111304606361603,0.007894129658982327,1.0,1.0,0.15
0.043296845000309434,0.37374029885323756,0.013938476612942357,0.011234125691957017,0.03417982029140114,0.02590766082991801,0.01050836244743282,1.0,0.0,0.55
0.04322604532927391,0.25605235723387004,0.03896042912664213,0.014897427548029958,0.05124359796370395,0.07158757872654903,0.009002416794654071,1.0,0.0,0.15
0.04248605553446281,0.13604772385034172,0.09065879454481991,0.03191142950179095,0.02695024634472728,0.0207046335318536,0.021141484254265496,1.0,0.0,0.15
0.04243983287435008,0.20867601065678212,0.06435334390393173,0.02086725279496364,0.11773076568818554,0.11686898290107443,0.020964942834946283,1.0,0.0,0.15
0.042411677478295946,0.18223676589829724,0.03187614556120956,0.02412352111147292,0.016217577966262362,0.02515256898217285,0.015568043764169466,1.0,0.0,0.25
0.04239227912411603,0.2943067299895749,0.03353686691846187,0.013520297405839574,0.056069320106906996,0.04315725321340925,0.008387008536128988,1.0,0.0,0.15
0.04238433703537731,0.35639406926908374,0.029460977743829428,0.011505481384999457,0.07326750934473747,0.04998045098092885,0.01688769968005338,1.0,0.0,0.15
0.042336911702000976,0.24884165411791961,0.0176167944164701,0.017373548247042223,0.02723999783777565,0.01164152246806303,0.009510698043422658,1.0,0.0,0.15
0.04223631685042049,0.12985057338121164,0.040348798442271544,0.031144849668946054,0.041642851794853254,0.0665339626853547,0.010157982748149686,1.0,1.0,0.45
0.04200214871037618,0.3342117456272443,0.03364799907337696,0.013011505481385,0.11170138293944552,0.013435964218640649,0.01138591701114404,1.0,1.0,0.15
0.041856998148278306,0.13581605467392563,0.03888686277057158,0.03226419190274612,0.08508173756438409,0.05249181565312683,0.013125259567053498,1.0,0.0,0.7
0.04184511958893961,0.2690547897602224,0.033879654832918285,0.016837620753283405,0.04068865278761865,0.02243001965950807,0.026339386892768327,1.0,1.0,0.95
0.041820508004247435,0.17404146878257848,0.057173580599769284,0.025331053945511776,0.03781531179398255,0.02073752911950063,0.018173353655289222,1.0,0.0,0.75
0.04125377971559914,0.3247422680412371,0.0069277594035803336,0.013018289373711061,0.03052642216893262,0.007343249385969956,0.0077496721603931545,1.0,1.0,0.15
0.04103153705643768,0.24997104135294798,0.04448573204002636,0.016383099967437316,0.16480424762930343,0.0330550433581423,0.01270652820543071,1.0,1.0,0.15
0.040793501593332164,0.25816633846866677,0.025078301211966584,0.014626071854987517,0.05695782420243076,0.04819956924357977,0.006906794202701958,1.0,0.0,0.15
0.040660972926614754,0.016535387466697554,0.2638809539834617,0.1923165635515033,0.3978131316630113,0.29611553332159807,0.03184320848401855,1.0,0.0,0.15
0.03957204242517606,0.07700104251129387,0.17802745120750565,0.03315966568978617,0.0405197709788083,0.016605240643779207,0.027641144772203117,1.0,0.0,0.85
0.03943859755356996,0.148789528553226,0.044349556019214906,0.031246608053836968,0.02974591737460302,0.041098391204874976,0.008314535743054947,1.0,0.0,0.25
0.039293118540662926,0.9941503532954941,0.007398897130755589,0.0031273743623141215,0.04614961227131707,0.010746561594978978,0.008653275972049509,1.0,0.0,0.3
0.03919776161514426,0.35016796015290164,0.014597443334340305,0.011240909584283079,0.04060359634315485,0.016096991259064806,0.00714483763968857,1.0,1.0,0.15
0.039032237224658824,0.6433163442603962,0.0073785489897147975,0.006939921849560404,0.01823498252929439,0.02050977111953227,0.006516633128434077,1.0,1.0,0.7
0.039002977937539325,0.30108305339974517,0.012132187785167458,0.013798436991208075,0.019726380133142433,0.02098437158253139,0.01598080762102004,1.0,0.0,0.5
0.03881703526667712,0.10367195644619484,0.11653693422385146,0.042704602192554,0.02416039496631485,0.04579542912042974,0.013430606845381743,1.0,0.0,0.15
0.03864276618209224,0.20792308583342986,0.050214516363818504,0.014083360468902637,0.06658117747888893,0.0640994380881185,0.011982518226114876,1.0,0.0,0.25
0.038608128204278426,0.3757094868527742,0.014251524936646845,0.010623575382611527,0.08259338889832095,0.036436257767815915,0.017928466544120367,1.0,0.0,0.7
0.03839281758587865,0.38555542685045757,0.010518423676470818,0.010494681428416369,0.026048200367913887,0.04770739098565476,0.010037704241507754,1.0,0.0,0.15
0.03834373518112679,0.208299548245106,0.035623333995952286,0.01904916965157929,0.02678259561603417,0.05339933209401509,0.020167349551413204,1.0,0.0,0.25
0.0381877926638709,0.3219332792771922,0.017216092562128353,0.0116547270161728,0.03475115338217438,0.015256019327538855,0.007947138654600226,1.0,1.0,0.15
0.038064697697085675,0.2205780145951581,0.03884616648848999,0.016837620753283405,0.19176758818982315,0.04057482402743944,0.014621810653790151,1.0,0.0,0.15
0.03806212935993136,0.2663905942314375,0.04616993202155651,0.015256973841311191,0.056378768881831194,0.07199337467798107,0.018952650372164526,1.0,0.0,0.55
0.03800697925865244,0.09043785474342639,0.07291678079886801,0.04450233365896016,0.09873878080316338,0.16743151000540643,0.007401219436763078,1.0,0.0,0.25
0.0379501276340088,0.02782925981698135,0.11356297514865882,0.13240801042005862,0.01904827882129227,0.022928977924047352,0.009936049185852041,1.0,0.0,0.75
0.03767430551052048,0.29957720375304064,0.059584052692293846,0.013737381960273527,0.04330257162564018,0.022767262210729135,0.02749540212563774,1.0,0.0,0.95
0.037525346894680345,0.40935943472720954,0.011163303223302065,0.009151470747856291,0.011146870879728732,0.009117351116704756,0.012382733605571758,1.0,0.0,0.55
0.03689243700276437,0.17864589366384803,0.02947663016001465,0.02257679366113101,0.04751062729911207,0.06534269041209131,0.013052006132409706,1.0,0.0,0.55
0.036875241491605266,0.238097996061624,0.017754535678900073,0.0169597308151525,0.06360711174838782,0.015451635073928438,0.009479469395387581,1.0,1.0,0.15
0.03670970475334505,0.16326885207923086,0.015422325667301633,0.024788342559426895,0.030918241395337543,0.012699956833957889,0.018975886026689044,1.0,0.0,0.75
0.036233470836506916,0.3518475616819182,0.07562308355729332,0.009911266688375123,0.01723064498637586,0.03823471730009088,0.010552148528596617,1.0,0.0,0.75
0.03621516896472749,0.1839163674273138,0.03084778181784031,0.021091121241723652,0.06659225719994409,0.06794897517688912,0.024587830206906136,1.0,0.0,0.15
0.03616768930114213,0.17004517548940112,0.023373753089395644,0.02358080972538804,0.028646562829908486,0.02670895716718266,0.007952833009454152,1.0,0.0,0.3
0.03592784365425381,0.10503301285763929,0.10363464756237097,0.03704005210029306,0.015373504671333504,0.022689919913055204,0.024052934006263283,1.0,0.0,0.65
0.035874839596231715,0.1866095216031507,0.035988035293068016,0.02148458699663519,0.026645721890272037,0.03186452441894715,0.006319029312956608,1.0,1.0,0.15
0.03556506356165241,0.23045291323989342,0.02800373779698503,0.0164034516444155,0.028816116136964602,0.02552120045290444,0.014498818559435392,1.0,0.0,0.3
0.03554376118060137,0.3160836325726862,0.03769101817402043,0.01220422229458374,0.02248903583260131,0.0523080021404732,0.008029116467781684,1.0,1.0,0.25
0.0351503882412042,0.19833777365921465,0.03377478364447728,0.019123792467165963,0.03759103137989644,0.02140623866075283,0.008891711968754754,1.0,0.0,0.15
0.03508727382519196,0.2740646357002201,0.018288283070816227,0.013343916205361989,0.01824975549070126,0.012790859144860365,0.01112830380050348,1.0,0.0,0.55
0.03484983599438581,0.17140623190084558,0.06449421564959874,0.0237436231412135,0.09482495327771163,0.21405635993498226,0.016642730474646792,1.0,0.0,0.15
0.03472269342702759,0.04083169234333372,0.05396170479856123,0.08471724736784977,0.18782074533395454,0.18996674532311378,0.030004779675783286,1.0,0.0,0.15
0.03453626919294895,0.08780261786169351,0.4049499200944154,0.04053375664821448,0.12193870944528314,0.20366838535649148,0.014973279967501429,1.0,0.0,0.85
0.03449693412160869,0.28231785011004285,0.011964706931985557,0.013255725605123196,0.026473370673858562,0.009400102503655553,0.004760797093852043,1.0,0.0,0.15
0.034428248389615564,0.09973358044712151,0.04231317667351721,0.03714859437751004,0.08761955326788538,0.06841528896513746,0.015503995332509724,1.0,0.0,0.75
0.0342391718535141,0.11563187767867485,0.0733268741029209,0.033444589167480734,0.08149168410976623,0.18699358686707696,0.012096281435525514,1.0,1.0,0.15
0.03412197418396396,0.25909301517433103,0.01105686679324254,0.015494410072723326,0.009179157186883447,0.020566271174651214,0.013175750508506634,1.0,1.0,0.75
0.03403743143959792,0.21826132283099733,0.04298153484462629,0.01713611201563009,0.04586310635312325,0.016444027153173155,0.03508705780461261,1.0,0.0,0.75
0.03383369809483219,0.7670276844665818,0.005839916478707236,0.0037311407793335504,0.036259226525792304,0.02690005290916273,0.0066350010782704975,1.0,0.0,0.7
0.03375880637123447,0.2775975906405653,0.010505901743522639,0.013167535004884403,0.017823466021013642,0.025313782472778903,0.005810831651048263,1.0,0.0,0.15
0.03363456553094962,0.2306266651222055,0.024661946941439614,0.01647129056767611,0.01795496776080964,0.01532457272774984,0.009032025947271975,1.0,0.0,0.55
0.03350991227498712,0.20372408201088846,0.01154522217822154,0.01864892000434169,0.04779892387929461,0.025062420005338627,0.006202755512493728,1.0,1.0,0.15
0.033494470147846823,0.09472373450712383,0.14001555850168812,0.03309861065885162,0.06402836498123218,0.05008014218929427,0.02025045727983042,1.0,0.0,0.15
0.03339254173659006,0.3890304644966987,0.008563436894936287,0.008690166069684141,0.014775983148975356,0.007157426982467656,0.017754580500236313,1.0,0.0,0.05
0.033296295771287204,0.2211282288891463,0.024506988021205895,0.01639666775208944,0.03652950456971344,0.0399337367353565,0.01466522357932787,1.0,0.0,0.15
0.033097338545806515,0.09912544885902931,0.08300476303024516,0.03457071529360686,0.16164731054320514,0.29168643122298515,0.012243176386664218,1.0,0.0,0.85
0.03303418955602489,0.15009266767056642,0.026091012539150606,0.024496635189406275,0.039173752745168766,0.06333354845206171,0.005721384754855262,1.0,0.0,0.45
0.032586362929846416,0.2542279624695934,0.1617473731332537,0.009226093563442962,0.0200142290478278,0.03708538062329354,0.005970924370370034,1.0,0.0,0.15
0.032433746903116345,0.2914687825784779,0.024964038573814448,0.012231357863887984,0.026629605932373634,0.04501371946893966,0.0052081733739549555,1.0,0.0,0.15
0.032410298478808476,0.10202131356423028,0.04804978720540196,0.03653126017583849,0.09985078189815319,0.08387596404788493,0.008077116222275135,1.0,1.0,0.3
0.031979879745515326,0.22072280783041817,0.02871905321664979,0.016505210029306414,0.08495773422166582,0.029356675305734353,0.01032198763105524,1.0,0.0,0.15
0.031968149359474,0.3097706475153481,0.07605352500238699,0.011010257245197004,0.05131007629003487,0.015143521440013139,0.009896148401066951,1.0,0.0,0.15
0.031941317644876316,0.10037067068226573,0.03989644361451856,0.03680261586888093,0.0357801125274377,0.05266081359577149,0.01681332677853136,1.0,0.0,0.75
0.031844244378663185,0.12133673114792078,0.0376049298850017,0.028906165201345924,0.034208582799594815,0.015740413133425255,0.0191869712086254,1.0,0.0,0.55
0.031808808734598557,0.35879763697440054,0.025989271833946646,0.009667046564636926,0.05051860369102441,0.05796428543626957,0.009364643438753878,1.0,0.0,0.25
0.031686597868487605,0.288630835167381,0.028154000992363187,0.01581325301204819,0.05354090537884644,0.10505469582002548,0.012248694612062634,1.0,0.0,0.7
0.031426773522004695,0.016796015290165642,0.16533647216452568,0.16389883859763377,0.14373352800813588,0.11135683752367039,0.016584348038013393,1.0,0.0,0.15
0.03139724258384003,0.12906868991080736,0.027894170883688462,0.027495115597525235,0.06174135387252479,0.027115255341326878,0.0183380944010894,1.0,1.0,0.75
0.031170275666047614,0.23714236070890768,0.010354073306525963,0.015216270487354825,0.023322588988346483,0.010139374335967408,0.014178846565809965,1.0,0.0,0.55
0.031138287520701663,0.030609289933974285,0.12085543584935489,0.07786551611852817,0.010067549366032911,0.027344017786719573,0.04127498261990356,1.0,0.0,0.15
0.031120677124309937,0.33788949380284955,0.01615172826153309,0.009911266688375123,0.006415829989178806,0.01346233091102949,0.010194571403597722,1.0,0.0,0.15
0.03109995508867357,0.1951812811305456,0.01822723864769385,0.018309725388038642,0.022471800710959958,0.012648227894604546,0.007083274424498497,1.0,1.0,0.3
0.03090233389242411,0.288717711108537,0.016219033651129557,0.01200070552480191,0.02807489399001236,0.011329139941094298,0.013202207242395446,1.0,1.0,0.65
0.030847428277085844,0.15284373914050736,0.014361091849943417,0.023370509063280146,0.02208031723367792,0.009938485251100056,0.015572111160493698,1.0,0.0,0.05
0.03077468259674494,0.14960037067068227,0.019740827292805053,0.024815478128731142,0.03721454469676986,0.02079503362004391,0.006010143026670657,1.0,1.0,0.15
0.030561710646888562,0.3806324568516159,0.007751076494923139,0.008683382177358081,0.011765096931331358,0.0070057557233928055,0.01720974194109228,1.0,1.0,0.05
0.030480662322785353,0.09993629097648558,0.0845418302996342,0.033397101921198304,0.02737664773078919,0.021993588122633745,0.019765510198671638,1.0,0.0,0.75
